City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
0,El Cope,8.6167,-80.6,78.26,54,28,11.43,PA,2022-02-13 20:09:28,scattered clouds
1,Punta Arenas,-53.15,-70.9167,50.11,50,40,31.07,CL,2022-02-13 20:09:29,scattered clouds
2,Cabo San Lucas,22.8909,-109.9124,85.3,56,75,8.05,MX,2022-02-13 20:09:29,broken clouds
3,Barrow,71.2906,-156.7887,-29.18,100,0,8.05,US,2022-02-13 20:09:30,clear sky
4,Taoudenni,22.6783,-3.9836,66.18,22,0,11.59,ML,2022-02-13 20:09:30,clear sky
5,Kapaa,22.0752,-159.319,76.12,72,40,13.8,US,2022-02-13 20:09:31,scattered clouds
6,Hasaki,35.7333,140.8333,36.0,92,100,33.24,JP,2022-02-13 20:05:41,overcast clouds
7,Vaini,-21.2,-175.2,80.62,76,77,18.43,TO,2022-02-13 20:05:29,light rain
8,Kavieng,-2.5744,150.7967,80.74,78,96,6.8,PG,2022-02-13 20:09:31,overcast clouds
9,Hithadhoo,-0.6,73.0833,82.15,75,67,9.46,MV,2022-02-13 20:09:32,broken clouds
10,Port Elizabeth,-33.918,25.5701,70.27,85,76,10.83,ZA,2022-02-13 20:09:32,broken clouds
11,Busselton,-33.65,115.3333,63.05,75,0,11.5,AU,2022-02-13 20:09:33,clear sky
12,Coquimbo,-29.9533,-71.3436,73.13,53,0,12.66,CL,2022-02-13 20:09:33,clear sky
13,Ca Mau,9.1769,105.15,77.18,86,11,6.89,VN,2022-02-13 20:09:34,few clouds
14,Suntar,62.1444,117.6319,-15.88,100,100,1.1,RU,2022-02-13 20:09:34,overcast clouds
15,Salalah,17.0151,54.0924,77.09,25,0,4.61,OM,2022-02-13 20:07:49,clear sky
16,Buraydah,26.326,43.975,55.27,27,0,6.85,SA,2022-02-13 20:09:35,clear sky
17,Sorland,67.667,12.6934,33.66,59,100,25.84,NO,2022-02-13 20:09:36,light snow
18,Tadine,-21.55,167.8833,79.86,85,98,6.31,NC,2022-02-13 20:09:36,overcast clouds
19,Ushuaia,-54.8,-68.3,40.66,81,75,37.98,AR,2022-02-13 20:09:37,light rain
20,Geraldton,-28.7667,114.6,73.81,83,100,0.0,AU,2022-02-13 20:09:37,overcast clouds
21,Plettenberg Bay,-34.0527,23.3716,67.26,85,29,3.58,ZA,2022-02-13 20:09:38,scattered clouds
22,Bredasdorp,-34.5322,20.0403,68.29,80,92,13.53,ZA,2022-02-13 20:09:38,overcast clouds
23,Naze,28.3667,129.4833,58.17,90,100,17.76,JP,2022-02-13 20:08:21,overcast clouds
24,Atuona,-9.8,-139.0333,77.54,79,24,14.74,PF,2022-02-13 20:09:39,light rain
25,Albany,42.6001,-73.9662,26.17,53,100,3.0,US,2022-02-13 20:07:24,overcast clouds
26,Nemuro,43.3236,145.575,26.74,85,99,9.75,JP,2022-02-13 20:09:39,overcast clouds
27,Touros,-5.1989,-35.4608,85.1,71,10,12.5,BR,2022-02-13 20:05:28,clear sky
28,Petrovsk-Zabaykalskiy,51.273,108.843,-25.24,100,69,2.44,RU,2022-02-13 20:09:40,broken clouds
29,Itupiranga,-5.1347,-49.3267,84.52,91,100,1.12,BR,2022-02-13 20:09:41,overcast clouds
30,Ribeira Grande,38.5167,-28.7,59.4,67,40,5.75,PT,2022-02-13 20:09:41,scattered clouds
31,Liverpool,53.4106,-2.9779,48.15,89,40,10.36,GB,2022-02-13 20:09:34,scattered clouds
32,Cape Town,-33.9258,18.4232,69.12,83,10,7.0,ZA,2022-02-13 20:07:12,clear sky
33,Bemidji,47.4736,-94.8803,2.91,57,75,10.36,US,2022-02-13 20:06:13,broken clouds
34,Pontianak,-0.0333,109.3333,76.98,100,100,2.3,ID,2022-02-13 20:09:04,overcast clouds
35,Cape Coast,5.1053,-1.2466,80.1,84,86,10.67,GH,2022-02-13 20:09:42,light rain
36,Mount Gambier,-37.8333,140.7667,60.71,88,100,10.36,AU,2022-02-13 20:09:43,overcast clouds
37,Athens,37.9795,23.7162,50.38,72,40,8.01,GR,2022-02-13 20:07:19,scattered clouds
38,Lompoc,34.6391,-120.4579,86.68,30,0,6.91,US,2022-02-13 20:09:44,clear sky
39,Labuhan,-6.8844,112.2051,75.9,91,100,4.05,ID,2022-02-13 20:09:44,overcast clouds
40,Chokurdakh,70.6333,147.9167,-4.25,96,100,10.49,RU,2022-02-13 20:09:44,overcast clouds
41,Hobart,-42.8794,147.3294,60.66,82,75,10.36,AU,2022-02-13 20:05:26,broken clouds
42,Rikitea,-23.1203,-134.9692,78.26,72,76,12.1,PF,2022-02-13 20:09:45,light rain
43,Upernavik,72.7868,-56.1549,-6.79,96,100,14.14,GL,2022-02-13 20:09:45,overcast clouds
44,Castro,-24.7911,-50.0119,81.64,52,6,2.91,BR,2022-02-13 20:09:46,clear sky
45,Bluff,-46.6,168.3333,49.8,87,9,6.11,NZ,2022-02-13 20:10:46,clear sky
46,Saskylakh,71.9167,114.0833,-16.6,86,26,3.22,RU,2022-02-13 20:10:47,scattered clouds
47,Kochubey,44.3861,46.5825,33.49,60,1,5.93,RU,2022-02-13 20:10:47,clear sky
48,Mataura,-46.1927,168.8643,49.48,97,27,2.95,NZ,2022-02-13 20:10:48,scattered clouds
49,Iskateley,67.6803,53.1512,-0.09,98,60,8.14,RU,2022-02-13 20:10:49,broken clouds
50,Hatillo,18.4863,-66.8254,84.38,74,24,10.0,PR,2022-02-13 20:10:50,few clouds
51,San Patricio,28.017,-97.5169,65.16,22,0,6.93,US,2022-02-13 20:10:50,clear sky
52,Clovis,36.8252,-119.7029,82.47,32,40,3.44,US,2022-02-13 20:10:50,scattered clouds
53,Tiksi,71.6872,128.8694,-12.95,93,11,11.83,RU,2022-02-13 20:10:51,few clouds
54,Cidreira,-30.1811,-50.2056,70.32,91,100,7.7,BR,2022-02-13 20:10:51,overcast clouds
55,Ilulissat,69.2167,-51.1,24.82,54,100,19.57,GL,2022-02-13 20:10:52,overcast clouds
56,New Norfolk,-42.7826,147.0587,60.3,72,90,0.98,AU,2022-02-13 20:10:52,overcast clouds
57,Omboue,-1.5746,9.2618,78.51,84,99,3.94,GA,2022-02-13 20:10:53,light rain
58,Raudeberg,61.9875,5.1352,39.87,94,100,3.0,NO,2022-02-13 20:10:53,moderate rain
59,Faanui,-16.4833,-151.75,80.82,74,100,15.28,PF,2022-02-13 20:10:54,light rain
60,Araouane,18.9048,-3.5265,66.45,17,48,10.76,ML,2022-02-13 20:10:54,scattered clouds
61,Igrim,63.1906,64.4162,-16.55,100,89,2.21,RU,2022-02-13 20:10:55,overcast clouds
62,Eyl,7.9803,49.8164,75.07,70,88,19.24,SO,2022-02-13 20:10:55,overcast clouds
63,Lagoa,39.05,-27.9833,56.43,61,92,5.41,PT,2022-02-13 20:07:15,overcast clouds
64,Talnakh,69.4865,88.3972,-7.26,70,17,9.15,RU,2022-02-13 20:07:05,few clouds
65,Puerto Escondido,15.85,-97.0667,83.23,74,75,0.0,MX,2022-02-13 20:10:56,broken clouds
66,Saldanha,-33.0117,17.9442,65.03,90,0,20.18,ZA,2022-02-13 20:10:57,clear sky
67,Kalat,29.0225,66.5916,42.8,42,8,1.68,PK,2022-02-13 20:10:57,clear sky
68,Doha,25.2867,51.5333,64.38,55,0,6.91,QA,2022-02-13 20:10:58,clear sky
69,Alofi,-19.0595,-169.9187,82.29,74,40,10.36,NU,2022-02-13 20:10:58,scattered clouds
70,Port Hardy,50.6996,-127.4199,47.75,66,100,7.72,CA,2022-02-13 20:10:58,overcast clouds
71,Hermanus,-34.4187,19.2345,73.9,83,26,16.22,ZA,2022-02-13 20:10:59,scattered clouds
72,Longyearbyen,78.2186,15.6401,15.64,86,75,3.44,SJ,2022-02-13 20:10:59,light snow
73,Horconcitos,8.4682,-81.8007,82.81,44,25,3.89,PA,2022-02-13 20:11:00,scattered clouds
74,Amapa,1.0,-52.0,79.14,93,100,3.51,BR,2022-02-13 20:10:12,heavy intensity rain
75,Baker City,44.7749,-117.8344,53.64,75,0,5.75,US,2022-02-13 20:11:00,clear sky
76,Te Anau,-45.4167,167.7167,47.35,88,34,1.59,NZ,2022-02-13 20:11:01,scattered clouds
77,Clarence Town,-32.5833,151.7833,65.8,85,95,3.49,AU,2022-02-13 20:11:01,overcast clouds
78,Mujiayingzi,42.1167,118.7833,4.59,93,100,4.99,CN,2022-02-13 20:11:02,overcast clouds
79,Allapalli,19.4167,80.0667,60.15,31,5,2.75,IN,2022-02-13 20:11:02,clear sky
80,Harper,4.375,-7.7169,78.49,83,54,7.63,LR,2022-02-13 20:10:50,broken clouds
81,Dickson,36.077,-87.3878,41.95,36,0,5.75,US,2022-02-13 20:07:35,clear sky
82,San Ramon,37.7799,-121.978,75.11,51,0,8.05,US,2022-02-13 20:11:03,clear sky
83,La Ronge,55.1001,-105.2842,12.25,84,100,10.4,CA,2022-02-13 20:11:04,overcast clouds
84,Mezen,65.8522,44.24,-0.36,99,69,4.29,RU,2022-02-13 20:11:04,broken clouds
85,Berlevag,70.8578,29.0864,21.15,73,75,11.5,NO,2022-02-13 20:10:23,light shower snow
86,Roebourne,-20.7833,117.1333,84.97,62,72,7.27,AU,2022-02-13 20:12:05,broken clouds
87,Yellowknife,62.456,-114.3525,-11.58,79,91,4.5,CA,2022-02-13 20:12:05,overcast clouds
88,Tasiilaq,65.6145,-37.6368,19.56,71,100,9.89,GL,2022-02-13 20:11:37,overcast clouds
89,Tuktoyaktuk,69.4541,-133.0374,-33.25,99,57,3.2,CA,2022-02-13 20:12:06,broken clouds
90,Hilo,19.7297,-155.09,78.24,74,75,8.05,US,2022-02-13 20:07:39,broken clouds
91,Portland,45.5234,-122.6762,61.95,45,20,5.75,US,2022-02-13 20:10:23,few clouds
92,Mahebourg,-20.4081,57.7,81.25,84,86,13.56,MU,2022-02-13 20:12:07,light rain
93,Rocha,-34.4833,-54.3333,68.22,50,3,15.26,UY,2022-02-13 20:12:07,clear sky
94,Lucea,18.451,-78.1736,84.06,62,11,12.39,JM,2022-02-13 20:12:08,few clouds
95,Chuy,-33.6971,-53.4616,72.5,40,1,13.87,UY,2022-02-13 20:11:46,clear sky
96,Port Lincoln,-34.7333,135.8667,65.95,85,92,9.98,AU,2022-02-13 20:12:08,overcast clouds
97,Mayo,38.8876,-76.5119,35.58,79,100,11.99,US,2022-02-13 20:09:24,light rain
98,Maldonado,-34.6667,-54.9167,67.39,49,8,15.84,UY,2022-02-13 20:12:09,clear sky
99,Puerto Ayora,-0.7393,-90.3518,80.56,86,87,5.99,EC,2022-02-13 20:12:10,overcast clouds
100,Airai,-8.9266,125.4092,58.48,90,37,1.92,TL,2022-02-13 20:12:10,scattered clouds
101,Pingzhuang,42.0372,119.2889,6.8,88,100,9.6,CN,2022-02-13 20:12:11,overcast clouds
102,Atambua,-9.1061,124.8925,72.79,89,48,2.46,ID,2022-02-13 20:12:11,scattered clouds
103,Uddevalla,58.3478,11.9424,39.07,97,100,3.0,SE,2022-02-13 20:12:11,moderate rain
104,Katangli,51.7102,143.2326,-12.69,97,17,6.76,RU,2022-02-13 20:12:12,few clouds
105,Sorong,-0.8833,131.25,77.61,86,100,7.58,ID,2022-02-13 20:12:12,overcast clouds
106,Chakulia,22.4833,86.7167,61.45,33,6,3.0,IN,2022-02-13 20:12:13,clear sky
107,Cherskiy,68.75,161.3,-21.01,97,100,7.94,RU,2022-02-13 20:12:13,overcast clouds
108,Jablah,35.3614,35.9256,48.49,87,40,5.75,SY,2022-02-13 20:12:14,scattered clouds
109,Bronnoysund,65.4625,12.1997,32.67,86,75,21.0,NO,2022-02-13 20:12:14,broken clouds
110,Nhulunbuy,-12.2333,136.7667,77.61,88,6,4.61,AU,2022-02-13 20:09:45,clear sky
111,Victoria,22.2855,114.1577,60.24,85,100,8.99,HK,2022-02-13 20:11:39,light rain
112,Qaanaaq,77.484,-69.3632,-7.82,89,100,2.95,GL,2022-02-13 20:11:48,overcast clouds
113,Port Alfred,-33.5906,26.891,72.9,84,96,10.2,ZA,2022-02-13 20:11:06,overcast clouds
114,Kodiak,57.79,-152.4072,36.91,70,0,0.0,US,2022-02-13 20:12:15,clear sky
115,Tonj,7.2737,28.6822,83.21,17,19,4.74,SS,2022-02-13 20:12:16,few clouds
116,Bethel,41.3712,-73.414,31.19,70,100,13.0,US,2022-02-13 20:12:16,light snow
117,Great Yarmouth,52.6083,1.7305,48.45,89,100,30.18,GB,2022-02-13 20:12:17,light rain
118,Camacha,33.0833,-16.3333,57.96,67,20,10.36,PT,2022-02-13 20:12:17,few clouds
119,Envira,-7.3,-70.2167,74.93,96,100,3.27,BR,2022-02-13 20:12:18,light rain
120,Aklavik,68.2191,-135.0107,-20.51,96,100,3.13,CA,2022-02-13 20:12:18,light snow
121,Vila Velha,-20.3297,-40.2925,82.35,84,75,13.8,BR,2022-02-13 20:11:07,broken clouds
122,Norman Wells,65.282,-126.8329,-6.32,93,100,6.87,CA,2022-02-13 20:12:19,overcast clouds
123,Hefei,31.8639,117.2808,44.37,73,100,3.51,CN,2022-02-13 20:11:09,overcast clouds
124,Thompson,55.7435,-97.8558,-0.54,86,100,3.96,CA,2022-02-13 20:12:19,overcast clouds
125,Hami,42.8,93.45,26.29,51,73,5.59,CN,2022-02-13 20:12:20,broken clouds
126,Narsaq,60.9167,-46.05,24.33,90,100,7.0,GL,2022-02-13 20:09:28,overcast clouds
127,Brae,60.3964,-1.353,39.11,88,100,11.25,GB,2022-02-13 20:12:21,overcast clouds
128,Codrington,-38.2667,141.9667,59.86,89,61,6.78,AU,2022-02-13 20:12:21,broken clouds
129,Jamestown,42.097,-79.2353,22.32,39,100,3.0,US,2022-02-13 20:09:12,overcast clouds
130,Toucheng,24.8592,121.8233,60.89,93,100,10.22,TW,2022-02-13 20:12:22,light rain
131,Santa Cruz Del Sur,20.7147,-77.9956,81.57,65,4,9.6,CU,2022-02-13 20:12:22,clear sky
132,Kharan,28.5833,65.4167,59.56,32,80,13.38,PK,2022-02-13 20:13:23,broken clouds
133,Pacific Grove,36.6177,-121.9166,80.8,59,0,4.61,US,2022-02-13 20:11:52,clear sky
134,Carnarvon,-24.8667,113.6333,75.27,88,3,3.44,AU,2022-02-13 20:12:06,clear sky
135,Nioro,13.35,-15.75,83.43,10,27,7.43,GM,2022-02-13 20:13:24,scattered clouds
136,Butaritari,3.0707,172.7902,81.77,75,52,12.62,KI,2022-02-13 20:13:24,broken clouds
137,Iquique,-20.2208,-70.1431,73.44,66,82,7.7,CL,2022-02-13 20:13:25,broken clouds
138,Mar Del Plata,-38.0023,-57.5575,71.62,60,0,11.5,AR,2022-02-13 20:08:54,clear sky
139,Hastings,50.8552,0.5729,50.52,84,100,34.4,GB,2022-02-13 20:13:25,light rain
140,Khatanga,71.9667,102.5,-24.38,93,83,2.77,RU,2022-02-13 20:13:26,broken clouds
141,Boulder City,35.9786,-114.8325,69.78,10,0,0.0,US,2022-02-13 20:12:59,clear sky
142,Zhigansk,66.7697,123.3711,-36.8,100,65,2.28,RU,2022-02-13 20:09:37,broken clouds
143,Storforshei,66.4043,14.5233,22.78,92,75,2.3,NO,2022-02-13 20:13:27,broken clouds
144,Severo-Kurilsk,50.6789,156.125,21.92,70,36,10.22,RU,2022-02-13 20:12:45,scattered clouds
145,Sterling,39.0062,-77.4286,35.8,78,100,11.5,US,2022-02-13 20:12:22,snow
146,Yeniseysk,58.4497,92.1703,-2.74,90,19,8.79,RU,2022-02-13 20:13:27,few clouds
147,Flinders,-34.5833,150.8552,64.06,89,100,5.01,AU,2022-02-13 20:13:28,overcast clouds
148,Srednekolymsk,67.45,153.6833,-33.47,99,18,6.06,RU,2022-02-13 20:12:16,few clouds
149,Punta Alta,-38.8759,-62.0736,85.82,23,0,8.39,AR,2022-02-13 20:08:58,clear sky
150,Panzhihua,26.5851,101.7128,45.64,59,0,1.68,CN,2022-02-13 20:13:29,clear sky
151,Souillac,-20.5167,57.5167,81.36,87,95,12.17,MU,2022-02-13 20:13:29,light rain
152,Inhambane,-23.865,35.3833,76.66,86,2,8.66,MZ,2022-02-13 20:13:30,clear sky
153,Saint-Philippe,-21.3585,55.7679,80.19,85,34,7.47,RE,2022-02-13 20:13:30,scattered clouds
154,Gao,16.6362,1.637,73.33,10,1,3.11,ML,2022-02-13 20:13:31,clear sky
155,Lasa,46.6166,10.7002,28.62,63,1,2.06,IT,2022-02-13 20:13:31,clear sky
156,Torbay,47.6666,-52.7314,41.4,65,95,8.99,CA,2022-02-13 20:09:29,overcast clouds
157,Hokitika,-42.7167,170.9667,55.36,61,13,4.45,NZ,2022-02-13 20:13:32,few clouds
158,Alvorada,-12.48,-49.1247,79.21,78,99,2.8,BR,2022-02-13 20:13:32,overcast clouds
159,Ocean City,39.2776,-74.5746,37.98,84,100,5.01,US,2022-02-13 20:08:48,overcast clouds
160,Nikolskoye,59.7035,30.7861,32.72,89,100,12.95,RU,2022-02-13 20:13:33,light snow
161,Midyat,37.4247,41.3393,29.12,50,67,5.73,TR,2022-02-13 20:13:33,broken clouds
162,Port Said,31.2565,32.2841,59.0,68,5,11.39,EG,2022-02-13 20:13:34,clear sky
163,Yulara,-25.2406,130.9889,66.04,42,3,9.22,AU,2022-02-13 20:13:34,clear sky
164,Najran,17.4924,44.1277,57.69,40,17,3.58,SA,2022-02-13 20:13:34,few clouds
165,Giyani,-23.3025,30.7187,75.25,47,0,3.02,ZA,2022-02-13 20:13:35,clear sky
166,Buguruslan,53.6554,52.442,16.88,97,90,6.42,RU,2022-02-13 20:13:35,overcast clouds
167,Homer,59.6425,-151.5483,34.77,94,100,0.0,US,2022-02-13 20:13:36,mist
168,Kaeo,-35.1,173.7833,62.33,92,80,5.28,NZ,2022-02-13 20:13:36,broken clouds
169,Tezpur,26.6333,92.8,55.94,72,0,4.07,IN,2022-02-13 20:13:36,clear sky
170,Tombouctou,20.0,-3.0,64.67,18,27,10.6,ML,2022-02-13 20:13:37,scattered clouds
171,Pundaguitan,6.3711,126.1689,79.88,75,81,11.25,PH,2022-02-13 20:13:37,broken clouds
172,Maceio,-9.6658,-35.7353,83.64,65,0,16.11,BR,2022-02-13 20:12:19,clear sky
173,Teahupoo,-17.8333,-149.2667,80.56,76,92,17.18,PF,2022-02-13 20:13:38,light rain
174,Borba,-4.3878,-59.5939,81.23,88,83,2.73,BR,2022-02-13 20:13:39,broken clouds
175,Boguchany,58.3814,97.4531,-20.11,100,83,3.78,RU,2022-02-13 20:13:39,broken clouds
176,Mikhaylovka,50.06,43.2379,23.79,93,6,8.12,RU,2022-02-13 20:13:40,clear sky
177,Yeppoon,-23.1333,150.7333,69.58,81,21,15.73,AU,2022-02-13 20:13:40,few clouds
178,Pueblo Rico,5.2383,-76.0364,74.68,91,99,3.78,CO,2022-02-13 20:14:41,overcast clouds
179,Pangnirtung,66.1451,-65.7125,-33.38,97,95,3.89,CA,2022-02-13 20:13:22,overcast clouds
180,Benavente,42.0025,-5.6783,46.89,86,100,21.32,ES,2022-02-13 20:09:42,overcast clouds
181,Coihaique,-45.5752,-72.0662,81.21,34,0,6.91,CL,2022-02-13 20:14:02,clear sky
182,Itarema,-2.9248,-39.9167,82.27,72,8,13.76,BR,2022-02-13 20:14:42,clear sky
183,Rogovskaya,45.7312,38.7396,33.49,69,0,7.56,RU,2022-02-13 20:14:42,clear sky
184,Caborca,30.5838,-111.101,79.29,8,7,5.86,MX,2022-02-13 20:14:43,clear sky
185,Bekhtery,46.251,32.2927,30.99,63,93,7.31,UA,2022-02-13 20:14:43,overcast clouds
186,Arlit,18.7369,7.3853,72.28,11,0,7.49,NE,2022-02-13 20:14:44,clear sky
187,Bari,41.1177,16.8512,49.84,80,0,5.75,IT,2022-02-13 20:14:44,clear sky
188,Iqaluit,63.7506,-68.5145,-16.31,68,75,0.0,CA,2022-02-13 20:14:44,broken clouds
189,Hofn,64.2539,-15.2082,21.42,59,16,10.71,IS,2022-02-13 20:11:46,few clouds
190,Wakkanai,45.4094,141.6739,27.36,80,98,21.34,JP,2022-02-13 20:14:45,overcast clouds
191,Yatou,37.15,122.3833,36.45,79,100,7.07,CN,2022-02-13 20:14:45,overcast clouds
192,Broken Hill,-31.95,141.4333,78.53,30,100,15.55,AU,2022-02-13 20:14:46,overcast clouds
193,Anadyr,64.75,177.4833,-40.07,99,85,6.85,RU,2022-02-13 20:10:12,overcast clouds
194,High Level,58.5169,-117.136,1.51,71,75,4.61,CA,2022-02-13 20:14:47,broken clouds
195,Meulaboh,4.1363,96.1285,76.33,90,88,4.85,ID,2022-02-13 20:14:47,overcast clouds
196,Heihe,50.2441,127.4902,-3.42,96,98,5.93,CN,2022-02-13 20:14:48,overcast clouds
197,Camapua,-19.5314,-54.0439,90.46,41,92,4.14,BR,2022-02-13 20:14:48,overcast clouds
198,Vostok,46.4856,135.8833,2.7,98,100,1.19,RU,2022-02-13 20:14:23,overcast clouds
199,Caraballeda,10.6112,-66.8522,89.37,50,88,13.47,VE,2022-02-13 20:14:49,overcast clouds
200,Bilibino,68.0546,166.4372,-32.6,100,87,2.37,RU,2022-02-13 20:14:49,overcast clouds
201,Deputatskiy,69.3,139.9,-22.02,96,83,6.78,RU,2022-02-13 20:14:49,broken clouds
202,Ulladulla,-35.35,150.4667,62.87,79,100,7.16,AU,2022-02-13 20:14:50,overcast clouds
203,Jalu,29.0331,21.5482,56.95,48,81,7.45,LY,2022-02-13 20:11:41,broken clouds
204,Lazaro Cardenas,17.9583,-102.2,85.75,42,64,9.51,MX,2022-02-13 20:13:48,broken clouds
205,Maniitsoq,65.4167,-52.9,3.02,87,100,15.73,GL,2022-02-13 20:14:51,light snow
206,Senanga,-16.1167,23.2667,71.1,74,69,1.54,ZM,2022-02-13 20:14:51,broken clouds
207,Golpayegan,33.4537,50.2884,37.51,55,0,4.09,IR,2022-02-13 20:14:52,clear sky
208,Nizamabad,18.6667,78.1167,66.56,29,5,5.73,IN,2022-02-13 20:14:52,clear sky
209,Manga,11.6636,-1.0731,83.01,11,8,8.34,BF,2022-02-13 20:14:52,clear sky
210,Kez,57.8979,53.7152,2.77,100,96,3.15,RU,2022-02-13 20:14:53,overcast clouds
211,Gladstone,-23.85,151.25,71.78,78,7,10.36,AU,2022-02-13 20:14:53,clear sky
212,Turukhansk,65.8167,87.9833,-7.42,88,17,11.41,RU,2022-02-13 20:10:40,few clouds
213,Hoquiam,46.9809,-123.8893,56.93,69,0,10.36,US,2022-02-13 20:14:54,clear sky
214,Talara,-4.5772,-81.2719,86.76,48,0,12.66,PE,2022-02-13 20:14:55,clear sky
215,Guarapari,-20.6667,-40.4975,82.29,85,34,11.61,BR,2022-02-13 20:14:55,scattered clouds
216,Farmington,36.7281,-108.2187,52.86,20,0,3.0,US,2022-02-13 20:13:35,clear sky
217,Lebu,-37.6167,-73.65,65.7,72,84,11.63,CL,2022-02-13 20:14:56,broken clouds
218,Pevek,69.7008,170.3133,-17.43,98,100,8.88,RU,2022-02-13 20:14:56,overcast clouds
219,Hinton,53.4001,-117.5857,46.44,78,100,1.9,CA,2022-02-13 20:14:57,overcast clouds
220,Necochea,-38.5473,-58.7368,69.94,36,1,7.11,AR,2022-02-13 20:14:57,clear sky
221,Samarai,-10.6167,150.6667,80.15,75,32,5.86,PG,2022-02-13 20:10:47,scattered clouds
222,Hervey Bay,-25.2986,152.8535,68.11,78,13,18.39,AU,2022-02-13 20:15:58,few clouds
223,Guerrero Negro,27.9769,-114.0611,80.01,21,15,4.81,MX,2022-02-13 20:15:59,few clouds
224,Qaqortoq,60.7167,-46.0333,27.1,88,100,8.23,GL,2022-02-13 20:15:59,overcast clouds
225,Dikson,73.5069,80.5464,-4.09,87,100,25.34,RU,2022-02-13 20:11:11,overcast clouds
226,Iranshahr,27.2025,60.6848,62.94,48,0,4.61,IR,2022-02-13 20:16:00,clear sky
227,Diffa,13.3154,12.6113,73.56,11,0,6.24,NE,2022-02-13 20:16:00,clear sky
228,Lundazi,-12.2929,33.1782,63.34,95,98,3.2,ZM,2022-02-13 20:16:00,light rain
229,Praia,14.9215,-23.5087,73.94,73,0,17.27,CV,2022-02-13 20:15:11,clear sky
230,Kaitangata,-46.2817,169.8464,50.0,86,16,2.86,NZ,2022-02-13 20:16:01,few clouds
231,Richards Bay,-28.783,32.0377,75.78,91,44,4.5,ZA,2022-02-13 20:16:02,scattered clouds
232,Poum,-20.2333,164.0167,81.57,78,94,13.53,NC,2022-02-13 20:15:40,overcast clouds
233,Seoul,37.5683,126.9778,31.44,93,0,3.44,KR,2022-02-13 20:16:02,clear sky
234,East London,-33.0153,27.9116,73.54,82,71,8.32,ZA,2022-02-13 20:16:03,broken clouds
235,Sabha,27.0377,14.4283,57.06,24,0,8.81,LY,2022-02-13 20:16:03,clear sky
